,Area (ft2),Thickness (ft),NTG,Porosity,Sw,Bo (ft3/ft3),GRV (ft3),NRV (ft3),HCPV (ft3),OIIP (mmbo)
173,108583.20351104964,50.0,0.751757993452801,0.15175001763950352,0.11137868299488066,1.8360362528258,5429160.175552482,4081414.559707191,550371.8171364055,0.05338572858239863
174,157221.32287354433,50.0,0.7753098878303449,0.17348352925816618,0.12510908069638815,1.8463423901662992,7861066.143677216,6094762.310081305,925057.9306207148,0.08922918564331501
175,104996.45799630608,50.0,0.7500211941556738,0.15002144429100328,0.11001691490313115,1.835012713798251,5249822.899815304,3937478.4404252768,525718.5284843914,0.05102281850809195
176,81681.16146804813,50.0,0.7387312962646365,0.13941845977400463,0.10201551541123174,1.8290006798620344,4084058.0734024066,3017021.514584614,377717.86019220296,0.03677933674590015
177,103116.11693499338,50.0,0.7491106820994872,0.14910771090331032,0.10929640277446472,1.8344711545776613,5155805.846749669,3862269.2346311687,512950.968284817,0.0497983789945875
178,45174.57023757372,50.0,0.721053816295966,0.12283993757926866,0.09355769347128698,1.8226595790837459,2258728.511878686,1628664.8134666346,181347.45621838735,0.017719691032126627
179,175522.96839842986,50.0,0.7841720401501102,0.1830195729468741,0.12798833488565325,1.8484968541219418,8776148.419921493,6882010.211110003,1098335.813620249,0.105819734740154
180,71720.19816404248,50.0,0.7339079281182226,0.1350909060145011,0.09921462469798353,1.8268984855356234,3586009.908202124,2631801.101940038,320258.382142282,0.031220246592874996
181,135116.22675367806,50.0,0.764606001745843,0.16357424042597513,0.11996181870648832,1.8424835893255085,6755811.337683903,5165533.895455725,743586.7505609513,0.07187506555842822
182,182206.81628593645,50.0,0.7874085402768711,0.1871882354447911,0.12872662317172065,1.849048730852245,9110340.814296823,7173560.162010263,1169951.1778004707,0.11268591135257675
183,100589.15787319235,50.0,0.747887060098884,0.14790310990246308,0.10834893442813189,1.8337590231494847,5029457.893659618,3761466.477980217,496054.5465852244,0.04817674011623506
184,49269.70750924327,50.0,0.7230367926476026,0.12487551003487071,0.09425857620963106,1.823184162892932,2463485.3754621637,1781190.5646084377,201461.420332325,0.019679388126688065
185,134058.6362404697,50.0,0.7640938877827982,0.16311507873408249,0.11966988417589425,1.8422645066326744,6702931.812023485,5121669.227792021,735446.6876704044,0.07109670124255599
186,36181.20136972288,50.0,0.7166989835752493,0.1180198673051264,0.09223900941123722,1.8216731363146788,1809060.068486144,1296551.5123105904,138904.53145069434,0.013579888349621377
187,74586.91159303048,50.0,0.7352960683830018,0.13633792146634074,0.09998283015520815,1.8274748746597853,3729345.5796515243,2742173.1423592926,336482.3870327973,0.03279149076372114
188,113718.10187854597,50.0,0.7542444502808162,0.15414183761307912,0.11324455942665641,1.8374385780193718,5685905.093927299,4288562.361918088,586186.9201377659,0.056816376466910665
189,145022.40020488994,50.0,0.7694028391619805,0.1679115360091056,0.1224939359188835,1.8443828824919142,7251120.010244497,5579032.322986365,822033.541397924,0.07937590590678492
190,109594.67893862205,50.0,0.7522477772427153,0.15222814380563446,0.1117540122885014,1.836318351330432,5479733.946931102,4122117.681460373,557376.4208594665,0.05405686525777016
191,106045.17035603148,50.0,0.750529009076407,0.15053259512738876,0.11042005429919372,1.8353157263422268,5302258.5178015735,3979498.8312325533,532897.7837430456,0.05171105133581176
192,162639.25189055403,50.0,0.7779333957625213,0.17611030555387253,0.12609218141461054,1.847078389864559,8131962.594527702,6326125.2753747385,973617.0785288669,0.093875679923311
193,155295.66498119317,50.0,0.7743774321375183,0.17257697669225786,0.12473321753994676,1.8460609040967952,7764783.2490596585,6012872.913511234,908249.8358053212,0.08762126977536092
194,162237.36232136659,50.0,0.7777387899510918,0.17591108174724412,0.126023029252916,1.8470266311629504,8111868.11606833,6308914.492833826,969946.6104280208,0.0935243959281156
195,104552.48430331373,50.0,0.7498062100719795,0.14980425842622094,0.10984560463042138,1.834883951370405,5227624.215165687,3919705.1004538895,522688.4382703568,0.05073229754843691
196,21836.63616577939,50.0,0.709752956693388,0.10861694358992335,0.09076409462803034,1.8205707209855786,1091831.8082889696,774930.8541449845,76530.95067314345,0.007486516629751951
197,72635.448464742,50.0,0.7343511170962017,0.13548950826099032,0.09945656098422082,1.8270799954745418,3631772.4232371002,2666996.136043344,325411.3671914647,0.0317194316019375
198,196909.45304581366,50.0,0.7945279551016771,0.1992589939778004,0.1297594270147321,1.8498203403477844,9845472.652290683,7822503.2534340015,1356447.5740459596,0.13059414367641387
199,114770.38400021849,50.0,0.7547539937769433,0.15462223137595438,0.11361477868809083,1.8377167935251788,5738519.200010925,4331170.284573915,593607.9403577271,0.05752695106531118
200,31763.063296736902,50.0,0.7145596014896703,0.11540941245553936,0.09170233856232769,1.821271891973228,1588153.1648368451,1134830.0925703747,118959.81213271886,0.011632571321635761
201,66074.51915489878,50.0,0.7311741374730316,0.1326157988279545,0.09779127890984729,1.825830961083125,3303725.957744939,2415598.977601421,289019.4855215547,0.028191409871405188
202,55168.614546385965,50.0,0.7258932031606469,0.12768385673396337,0.09537846814449531,1.8240227478195112,2758430.7273192983,2002326.1163505584,231279.81152961383,0.022581756181001167
203,41628.847378349645,50.0,0.7193368812794184,0.12100502246661106,0.09300158046240715,1.822243489865686,2081442.3689174822,1497258.2622199464,164326.13673853394,0.01606018254456913
204,44508.241524121186,50.0,0.7207311618906219,0.12250068262604817,0.09344959172966283,1.822578686440011,2225412.076206059,1603923.8313694142,178120.62357398222,0.017405165572603354
205,61807.24973266245,50.0,0.7291078100732405,0.13071634895056083,0.09679431986263352,1.8250835876435592,3090362.4866331224,2253207.42496157,266022.1155478172,0.0259588364734982
206,74648.3163441445,50.0,0.7353258022261575,0.1363645925803622,0.09999961997279302,1.8274874738175297,3732415.817207225,2744541.655029502,336832.6163754761,0.032825395639610434
207,123161.77156067074,50.0,0.7588173308486723,0.15836876385899046,0.11641936795665922,1.8398239265694338,6158088.578033537,4672864.337913104,653881.2547265746,0.06329550427554838
208,178649.3000567424,50.0,0.785685894591253,0.18490331955274314,0.1283545563951102,1.8487706383180837,8932465.00283712,7018111.756659142,1131110.0262528448,0.1089612448420669
209,96705.66311613661,50.0,0.746006566783502,0.14609591659494447,0.10693934094480964,1.832699625123229,4835283.15580683,3607152.98648955,470634.3241554468,0.04573435370264964
210,106940.40109517376,50.0,0.7509625040406072,0.15096505964270224,0.11076093757530686,1.8355719439401952,5347020.0547586875,4015411.5694769286,539045.0235481152,0.052300262587182546
211,151256.12416774462,50.0,0.7724213770963466,0.17071234124189522,0.12389972541866927,1.8454365173524285,7562806.208387231,5841673.1861952655,873687.2371892981,0.08431544196631828
212,48639.46556334786,50.0,0.7227316124322369,0.12456737421620388,0.09414662287691193,1.8231003572226165,2431973.278167393,1757663.968722033,198334.40959149564,0.01937482243233017
213,115646.76308050072,50.0,0.755178360257474,0.15502016869264326,0.11391995865450613,1.8379461236647474,5782338.154025036,4366696.645610856,599810.6629320167,0.05812080820595463
214,126105.159744279,50.0,0.7602425991057733,0.15965800473676686,0.11734096647075559,1.8405160944448145,6305257.98721395,4793525.72023197,675520.8060657349,0.06536561471521464
215,111261.45307843237,50.0,0.7530548744127243,0.1530081679595433,0.11236416616291056,1.8367769311015696,5563072.653921619,4189298.978747806,568971.8726504067,0.055167667279695444
216,59416.64710378511,50.0,0.7279502155496042,0.12963693454757524,0.09626550301041803,1.8246872872956161,2970832.3551892554,2162618.053321757,253366.64308405225,0.02472926625145063
217,123238.99606855639,50.0,0.758854725046411,0.1584027094039309,0.11644395975198664,1.8398423980939616,6161949.803427819,4676024.723830004,654445.5284150274,0.06334948977669581
218,26490.448065671266,50.0,0.712006458427333,0.11199557569162161,0.09115784478905428,1.8208649302638038,1324522.4032835632,943068.5054695896,95991.45418198685,0.009388691712482734
219,122981.04545075768,50.0,0.7587298183727024,0.15828929351033016,0.11636172972395938,1.8397806326506994,6149052.272537884,4665469.313906922,652561.4207942621,0.06316923122724549
220,106379.89787560004,50.0,0.7506910932048533,0.15069470042396052,0.11054786175264499,1.8354117902640052,5318994.893780002,3992922.0915627424,535194.201480187,0.05193117172072768
221,173380.4370172791,50.0,0.7831345684416884,0.18178483142842727,0.12771616416889553,1.8482933433101114,8669021.850863954,6789010.685987909,1076519.6431540484,0.10372926456356804
222,99621.7185600066,50.0,0.7474185997879286,0.14744827968815885,0.1079925155122686,1.8334911416350865,4981085.92800033,3722956.2697293614,489661.7081755198,0.04756281677979027
223,83346.79801560965,50.0,0.739537842581676,0.14014411368872945,0.10251993201880256,1.8293794459760804,4167339.900780482,3081905.5595277334,387631.4446367223,0.03773683247595302
224,172850.7145345958,50.0,0.7828780624721917,0.18148584930032483,0.1276462158875872,1.848241035531763,8642535.72672979,6766051.624588913,1071200.396026427,0.1032196436823581
225,125961.89695614022,50.0,0.7601732273846069,0.15959544722401808,0.11729685673787532,1.8404829690982507,6298094.847807011,4787643.08683182,674461.1488704807,0.065264253416948
226,51933.347291674814,50.0,0.7243265991540611,0.12615954102984292,0.09474814715030162,1.8235507005584142,2596667.364583741,1880835.2413232794,214802.96725399545,0.020978415032449568
227,134430.89765599367,50.0,0.7642741468399775,0.1632766695869124,0.11977311740112369,1.8423419804959311,6721544.882799683,5137102.980748344,738307.0802045553,0.07137021817525967
228,139402.5978485926,50.0,0.7666815786927641,0.1654401967858508,0.12110234886706203,1.8433392968095612,6970129.892429629,5343870.189621574,777025.446835326,0.07507238262043577
229,128688.88138327352,50.0,0.7614937070832232,0.1607836776044757,0.11812335926552778,1.8411035924348444,6434444.069163676,4899788.667247107,694747.7453443194,0.06720462468160127
230,188233.52623083844,50.0,0.7903268364183925,0.19151050929678737,0.12924835401864276,1.8494385794379409,9411676.311541922,7438300.364694852,1240396.7705360074,0.11944581923172162
231,95609.5797330119,50.0,0.7454758135305659,0.1455940690006977,0.10655168115496758,1.8324082976976008,4780478.9866505945,3563731.461639127,463572.9546359452,0.045055320199382215
232,81017.33356369956,50.0,0.7384098528187754,0.1391297164469535,0.10181736295815999,1.82885190076136,4050866.678184978,2991199.867627051,373791.988004424,0.036400025651506955
233,84617.36537898134,50.0,0.7401530857023785,0.14069905235135316,0.10291165350698082,1.8296736217485354,4230868.268949067,3131490.2044629324,395255.06594328507,0.03847282326061352
234,53277.970456665214,50.0,0.7249777020991284,0.1267974201658419,0.09500536527907195,1.8237433136129169,2663898.5228332607,1931267.0297089198,221614.79385388136,0.021641396153559807
235,73766.91471591107,50.0,0.7348990036919125,0.13598162662177096,0.09975996573189355,1.8273076427521289,3688345.735795554,2710561.6065074666,331816.39208934415,0.0323397311801387
236,91083.83545806809,50.0,0.7432843256083285,0.14355274615201066,0.10499847004034156,1.831241197060207,4554191.772903404,3385059.3606135044,434912.1810180402,0.0422966781863248
237,105747.25494488514,50.0,0.7503847503676262,0.1503878992856157,0.11030595005914272,1.8352299620235035,5287362.747244257,3967556.3751939675,530855.9450437332,0.05151532379101806
238,74022.00069214268,50.0,0.7350225232286081,0.136092491126693,0.09982902635156304,1.8273594627997904,3701100.0346071343,2720391.8861584244,333265.7164686991,0.03248006519766585
239,90171.26002976457,50.0,0.7428424318759914,0.14314623259210288,0.1046945287182486,1.8310128438142939,4508563.001488228,3349151.9042916344,429225.9859196336,0.041748882540184495
240,113013.44976170972,50.0,0.7539032386458648,0.1538184703421206,0.11299433575047273,1.8372505315559595,5650672.488085486,4260060.289294735,581233.4857401673,0.05634202920509161
241,48659.05072044875,50.0,0.7227410960956157,0.12457697613348451,0.09415007951564652,1.8231029447097802,2432952.5360224377,1758394.7826334646,198431.41166758127,0.019384270825531135
242,104402.23657380475,50.0,0.7497334560530691,0.14973096423559598,0.10978779517773568,1.8348404999058954,5220111.828690237,3913692.4823074383,521665.19692402123,0.05063418049095504
243,133451.40286169344,50.0,0.7637998489386384,0.1628515400374978,0.11950038227463564,1.8421372943788077,6672570.143084672,5096508.0673205415,730791.9548831881,0.0706516000943565
244,40646.26263448349,50.0,0.7188610871408324,0.12048268201948517,0.0928558094704981,1.8221344436488045,2032313.1317241746,1460950.82728183,159674.86180265315,0.01560653068957865
245,77608.67999704805,50.0,0.7367592904651389,0.1376495237761841,0.10082572859615174,1.8281074726130027,3880433.9998524026,2858945.800428057,353854.3240759308,0.034472519230251464
246,95971.7243591169,50.0,0.7456511737643745,0.14575951856312452,0.10667926767895852,1.8325041779963909,4798586.2179558445,3578071.445828326,465900.6824803163,0.04527918618449402
247,115503.3193842218,50.0,0.7551089009356876,0.15495516353482344,0.11387020354636095,1.8379087353487886,5775165.96921109,4360879.227732171,598794.016698958,0.058023476957580866
248,111559.41551000533,50.0,0.7531991558900689,0.15314664167752293,0.11247214784841932,1.8368580859435877,5577970.775500267,4201322.879686274,571051.83013317,0.055366894230678775
249,109157.35363464397,50.0,0.7520360124890011,0.1520218813412003,0.11159220261382352,1.8361967354122686,5457867.681732198,4104513.0480624707,554344.9621521586,0.05376642164473972
250,136163.52201663813,50.0,0.7651131304699516,0.1640292658227879,0.12024680548474394,1.8426974380063603,6808176.100831906,5209024.929298208,751689.7519928048,0.07264986921310765
251,26562.272460274435,50.0,0.7120412377440006,0.11204472900940109,0.09116455994783415,1.8208699484384454,1328113.6230137218,945671.6679953595,96297.95456220547,0.009418643815437751
252,21425.33101762482,50.0,0.7095537916036755,0.10829769913827025,0.09073321333104045,1.820547649604039,1071266.550881241,760121.2429959762,74850.27966310081,0.007322200494355758
253,107638.06532700766,50.0,0.7513003319524284,0.15129973743151146,0.11102451390292961,1.835770053992338,5381903.266350383,4043425.7105449014,543847.8649127488,0.05276055874118268
254,170947.62259092284,50.0,0.781956533822737,0.18043061799590232,0.12738623265401902,1.8480465999698599,8547381.129546141,6683680.521321771,1052320.376225494,0.10141105506734421
255,195784.9842117292,50.0,0.7939834568447889,0.19811944574086063,0.1297091731080054,1.849782807250769,9789249.21058646,7772501.928136558,1340146.7230113333,0.1290273713462227
256,52095.823849880166,50.0,0.7244052747029481,0.12623696697405712,0.09477886878625078,1.8235737045999583,2604791.192494008,1886924.4793424418,215623.33235085773,0.021058269130381904
257,163972.71952764835,50.0,0.7785790968989212,0.17677699025696364,0.1263172958716616,1.8472468694620052,8198635.976382418,6383286.594294828,985879.4574502364,0.09504934262825618
258,144298.470915963,50.0,0.7690522929983317,0.1675908985312957,0.12232128294750842,1.8442534365880334,7214923.54579815,5548653.496703721,816156.7962410784,0.07881397638147973
259,54035.621069630746,50.0,0.7253445770409545,0.12715405891087025,0.09515327689534626,1.8238540855123093,2701781.0534815374,1959722.2354948302,225475.71155183512,0.022017089872287596
260,96904.3308603005,50.0,0.7461027670845847,0.14618723383363377,0.10701008507594177,1.8327527907971328,4845216.543015025,3615029.4698675154,471919.4148035449,0.04585790333711422
261,137168.83538101395,50.0,0.7655999304220149,0.16446649504916983,0.12051652450263484,1.8428998112781787,6858441.769050698,5250822.541188655,759508.1914454453,0.0733974507176027
262,196356.2327642374,50.0,0.7942600708617027,0.1986925886316816,0.12973529800039843,1.849802319280924,9817811.638211869,7797895.7674730085,1348374.2885180844,0.1298181399916733
263,142760.72585881932,50.0,0.7683076752038911,0.16691231222709277,0.1219480543223353,1.8439735792941077,7138036.292940966,5484208.069750475,803752.8141289384,0.07762793825893384
264,150463.41634714155,50.0,0.7720375265053327,0.17035156793777398,0.12372900903591964,1.8453086004563604,7523170.817357077,5808170.18930946,867009.5940052164,0.083676814140183
265,182490.44532026153,50.0,0.7875458811351606,0.18737786691310043,0.12875423952834,1.8490693695398028,9124522.266013077,7185979.92792466,1173126.8322906257,0.11299051894022141
266,104123.07965929301,50.0,0.7495982807162855,0.1495950596862132,0.10968061081107194,1.8347599367000689,5206153.982964651,3902524.074774544,519766.96535710274,0.05045214842536735
267,92590.28432569736,50.0,0.7440137889403942,0.14422725279947254,0.10550699669383981,1.8316232817013374,4629514.216284868,3444422.4130115244,444365.86038237956,0.04320706536334596
268,63560.14443750587,50.0,0.7299566091527392,0.13150039671695957,0.09719562577037606,1.8253843905915799,3178007.2218752936,2319807.375543006,275405.5212074846,0.02687005463739091
269,106396.49483270234,50.0,0.7506991299008807,0.15070272539790494,0.11055418798473014,1.8354165452448186,5319824.741635118,3993587.8047706606,535308.128975034,0.051942091811880184
270,102900.11582594375,50.0,0.7490060885137884,0.14900374077896728,0.1092144813149584,1.8344095802685276,5145005.791297187,3853640.6631202945,511495.1684652874,0.049658713631501
271,94973.37369573346,50.0,0.7451677453406619,0.14530423885108337,0.10632872517145317,1.8322407513149535,4748668.684786673,3538554.737212291,459496.2807987075,0.04466318620501131
272,102443.2057137413,50.0,0.748784840265631,0.14878445229781861,0.1090417666286764,1.834279763838459,5122160.285687066,3835395.971333148,508422.9004321733,0.04936393461518613
273,66362.5405999903,50.0,0.7313136052555482,0.13274295773308084,0.09786101618464739,1.825883251244602,3318127.029999515,2426591.44100483,290590.6269133646,0.02834384970251484
274,120149.17943198573,50.0,0.7573585521675188,0.15703817863805514,0.11544268452646396,1.8390902415604988,6007458.971599286,4549800.428936207,632009.4549686096,0.06120272721269175
275,168362.90859420007,50.0,0.7807049453188049,0.1790406390501474,0.1270113792306837,1.8477662051890982,8418145.429710003,6572087.767387494,1027220.2133499398,0.09900719950711871
276,71812.52216875275,50.0,0.7339526339011754,0.13513113855152126,0.09923888797830482,1.8269166880929635,3590626.108437638,2635349.4896421316,320777.04483608715,0.0312704966280038
277,79045.94998939356,50.0,0.7374552555126246,0.13827330559071854,0.10123857853446655,1.828417376993096,3952297.499469678,2914642.5623333184,362216.3670089343,0.035281169251539096
278,113546.57325985057,50.0,0.7541613914791357,0.15406324977685154,0.11318381979732864,1.8373929318132258,5677328.662992529,4281622.084366826,584979.9684025365,0.05670080081764813
279,81152.649789472,50.0,0.7384753765992738,0.13918855657629964,0.10185762165448331,1.8288821276267357,4057632.4894736,2996461.6807654654,374591.0944001644,0.03647724009048451
280,80098.40438845847,50.0,0.7379648824301298,0.13873034585356592,0.10154577098045191,1.8286479937876015,4004920.2194229234,2955490.4788684873,368380.80350164,0.03587708225971217
281,176033.23984839604,50.0,0.7844191274028864,0.18332004090832485,0.12805061505501178,1.8485434184546752,8801661.992419802,6904192.019789091,1103606.075478801,0.10632482249536736
282,134811.39425548216,50.0,0.7644583935962178,0.1634418665207747,0.11987810091166148,1.8424207652854319,6740569.712774108,5152885.094550614,741236.1619477188,0.0716503008515378
283,39137.92818159373,50.0,0.7181307107573273,0.1196678252038619,0.09263908495446314,1.8219723360353952,1956896.4090796865,1405307.4091308566,152590.95893654609,0.014915480997109732
284,158168.78569340485,50.0,0.7757686749823254,0.1739343517591054,0.12528892381637566,1.846477057327327,7908439.284670242,6135119.465046803,933411.210804207,0.09002835944947418
285,122728.32980230518,50.0,0.7586074466128991,0.15817809872855654,0.11628092816352192,1.8397199391445762,6136416.490115259,4655131.244919625,650717.5331430497,0.0629928173734341
286,159166.42548920095,50.0,0.776251759184704,0.17441271223793825,0.1254746624122115,1.8466161263490724,7958321.2744600475,6177660.889456668,942268.3361468056,0.09087579284782545
287,168724.31229745073,50.0,0.7808799467777054,0.17923221761357377,0.12706529893467267,1.8478065413886597,8436215.614872536,6587671.600346914,1030694.0701770602,0.099339853832526
288,25627.160778941263,50.0,0.7115884313477289,0.11139826622362589,0.09107865017883734,1.8208057504466062,1281358.038947063,911799.5569291427,92321.76808896085,0.00903006208650119
289,68891.55588373415,50.0,0.7325382229344929,0.13385495847664175,0.09848663696413393,1.8263524157104085,3444577.7941867076,2523284.896113146,304489.92020847875,0.029691940143829514
290,152163.74829889633,50.0,0.7728608732765356,0.1711273492423691,0.12409230830576162,1.8455808068041266,7608187.414944816,5880070.369565799,881374.1052067181,0.08505061554250905
291,79623.46394166516,50.0,0.7377349034057532,0.13852405783496488,0.10140663371028055,1.8285435376102492,3981173.197083258,2937050.423991791,365594.6365783638,0.035607767854166396
292,157257.30535470214,50.0,0.775327311522025,0.173500590735697,0.1251159720532401,1.846347550659613,7862865.267735107,6096294.188892968,925374.1478125751,0.0892594378248528
293,86864.63433889206,50.0,0.7412412741824324,0.14168445107695063,0.10361921754586084,1.8302050561771435,4343231.716944603,3219382.611937571,408871.95528840047,0.039786690147286786
294,78906.22188357523,50.0,0.7373875953803468,0.13821264872893216,0.10119810460282543,1.8283869937299473,3945311.0941787614,2909223.460763882,361400.58457762183,0.03520229409111403
295,91886.03700231548,50.0,0.743672773317394,0.1439113688815628,0.10526821356369168,1.831443866775395,4594301.850115774,3416657.198332832,439935.87441131973,0.042780514666880494
296,125267.42312494059,50.0,0.7598369443511598,0.15929194323005827,0.1170819491883518,1.840321573765689,6263371.156247029,4759140.800699933,669333.8051692925,0.0647737859813091
297,139689.67110402216,50.0,0.766820587336172,0.16556560551332233,0.12117628803187198,1.8433947594517006,6984483.555201108,5355845.782039148,779291.521768551,0.07528905434430164
298,103014.0020451632,50.0,0.74906123530485,0.1490585343249015,0.10925765251870566,1.8344420288578271,5150700.10225816,3858189.7812823146,512262.46256296546,0.04973232697930321
299,54124.73827583824,50.0,0.7253877300052411,0.12719588132673004,0.09517081576940029,1.8238672210089142,2706236.9137919117,1963071.0517519042,225930.91827668351,0.022061380683404856
300,103874.8181872035,50.0,0.7494780657892838,0.14947449192505216,0.10958553396000498,1.8346884739654923,5193740.909360175,3892594.89095794,518081.9972312903,0.0502905526415074
301,105767.48164696178,50.0,0.7503945446844533,0.1503977359019211,0.1103137075734748,1.835235792817624,5288374.082348089,3968367.0616446575,530994.5137918487,0.051528607065854305
302,109616.312526323,50.0,0.7522582528116563,0.15223832931032324,0.11176199813448268,1.8363243534524256,5480815.62631615,4122988.7870354103,557526.4974157002,0.05407124362006233
303,26586.585844646033,50.0,0.7120530109430508,0.11206134950428556,0.09116683750055682,1.82087165043676,1329329.2922323016,946552.9250688051,96401.74954078707,0.009428786909750849
304,108088.39878744603,50.0,0.7515183956077246,0.1515147205024167,0.1111936826203289,1.8358972042133055,5404419.939372301,4061521.002027468,546953.8266259936,0.053058203859226466
305,26939.010092616812,50.0,0.7122236643065667,0.1123012259185425,0.09120010038308064,1.8208965078144779,1346950.5046308406,959330.0240477565,97908.59182255759,0.009576036234998093
306,100029.18888393663,50.0,0.7476159079519153,0.14763944564534656,0.10814220742226861,1.8336036481405118,5001459.444196831,3739170.643457896,492349.27475157095,0.04782093657803233
307,134133.92673062062,50.0,0.764130345476782,0.16314775861502467,0.1196908049091278,1.84228020730631,6706696.336531031,5124790.188641326,736024.7861383925,0.07115198047072391
308,74074.91041356327,50.0,0.735048143548365,0.1361154832441635,0.09984338120235914,1.827370234197121,3703745.5206781635,2722431.2691500564,333566.58047167724,0.03250919576705329
309,97967.06190105283,50.0,0.7466173702302572,0.1466776729585435,0.10739101720408689,1.8330390752431094,4898353.095052642,3657195.5062874444,478821.2783511006,0.046521312421253756
310,85116.96011835539,50.0,0.740395003002791,0.14091765613554028,0.10306732751056856,1.829790537605573,4255848.00591777,3151008.5971209095,398267.47751498927,0.03876356447242679
311,202227.41080602663,50.0,0.7971030542443744,0.20521744653844198,0.1299325700703766,1.849949646231734,10111370.540301332,8059804.340270783,1439102.3756337445,0.13854218156507705
312,85529.77101801844,50.0,0.7405948972181553,0.14109847459312144,0.10319666099875324,1.8298876740809156,4276488.550900922,3167145.5988090863,400762.9495355886,0.03900437936918494
313,82387.44696283151,50.0,0.7390732988254172,0.13972593942784514,0.10222814325654363,1.8291603360866022,4119372.3481415757,3044518.110431199,381910.48975043587,0.03718433773959075
314,171899.09268871375,50.0,0.782417261407197,0.18095459686119675,0.1275179123247485,1.848145083821463,8594954.634435687,6724840.866994266,1061715.4850227986,0.1023110000087626
315,150848.7182959136,50.0,0.7722241001418114,0.17052673346638622,0.12381228018162427,1.8453709963224074,7542435.91479568,5824450.787180374,870251.1686041844,0.08398682506198846
316,70937.91528671942,50.0,0.7335291255670229,0.13474976287774793,0.09901031103124516,1.8267452135677351,3546895.764335971,2601751.348490742,315873.81002888636,0.030795402174690175
317,162202.2225946859,50.0,0.777721774343949,0.17589369875069322,0.12601695409962588,1.8470220839697085,8110111.129734295,6307410.017943565,969626.2247674196,0.0934937338067536
318,19515.29022481263,50.0,0.7086288981333124,0.10676363336697017,0.09059814742610524,1.8204467472979706,975764.5112406315,691454.9304380388,67134.08243834037,0.0065677304099148025
319,72491.09958964637,50.0,0.7342812194623226,0.13542667672896097,0.09941819664203769,1.8270512120469435,3624554.9794823187,2661442.6503425105,324596.9996748511,0.03164054969035472
320,136617.1521468143,50.0,0.7653327904619993,0.16422649631156208,0.12036897768042201,1.8427891074970901,6830857.607340715,5227879.313874645,755212.758401307,0.07298673244848525
321,79536.9446001254,50.0,0.7376930083978814,0.13848648612429884,0.1013813776890889,1.8285245772924967,3976847.2300062696,2933692.3970421064,365087.85465231026,0.03555877760021162
322,69961.15196944776,50.0,0.7330561503208216,0.13432313150019393,0.09875840524117419,1.8265562544441967,3498057.598472388,2564272.6367366672,310424.673830516,0.030267281831902894
323,121999.72000235604,50.0,0.7582546340190783,0.15785704343965168,0.11604663582632616,1.8395439465147136,6099986.000117802,4625342.652040825,645412.2868784689,0.062485219646503394
324,166671.65224196936,50.0,0.779885993198633,0.1781551998412163,0.1267525455397884,1.8475725603823674,8333582.6120984685,6499244.352339273,1011110.6771334123,0.09746471838502822
325,90146.82059728942,50.0,0.7428305976410365,0.14313536608148864,0.10468643161567298,1.8310067605657303,4507341.029864471,3348190.8309861906,429074.1216019126,0.041734250035936775
326,99483.15367474228,50.0,0.7473515029185398,0.1473834015878004,0.10794175238606993,1.833452988971867,4974157.683737114,3717444.220694735,488749.413677748,0.047475189834926455
327,76009.68515182857,50.0,0.7359850138648416,0.13695564369476157,0.10037546471655985,1.827769527337117,3800484.2575914282,2797099.4590165396,344626.8687173095,0.03357978730526533
328,133142.49088610787,50.0,0.7636502653956003,0.16271748816377435,0.11941362615606996,1.8420721807651383,6657124.5443053935,5083714.925030379,728429.2582751829,0.07042566832329293
329,65501.42301570477,50.0,0.730896628804617,0.13236243059661348,0.0976534380728375,1.825727610028942,3275071.1507852385,2393738.4632041883,285900.4242063256,0.027888750423507715
330,136290.79924626483,50.0,0.765174761550843,0.16408459427915262,0.12028116131102842,1.8427232166017562,6814539.962313241,5214313.990741725,752677.4057299253,0.07274430704116464
331,204793.64768861714,50.0,0.7983456956293359,0.20806436128256617,0.12997801080916752,1.8499835796622952,10239682.384430857,8174806.35622191,1479808.1020147256,0.1424583029720788
332,107529.90507756406,50.0,0.7512479578309752,0.1512479823119705,0.11098377035773588,1.8357394303060979,5376495.253878203,4039081.0797639308,543102.5605720147,0.05268913313633596
333,137393.20458760366,50.0,0.765708576067127,0.16456414963894522,0.12057620732427847,1.842944589467936,6869660.229380183,5260157.752303673,761258.5966796095,0.07356481915030808
334,89259.59734246142,50.0,0.7424009801175612,0.14274155664542407,0.10439398986917461,1.830787058689579,4462979.867123071,3313320.627597111,423575.5585325541,0.04120437184053237
335,49785.84563264898,50.0,0.7232867207025111,0.12512657844371708,0.0943513677772535,1.8232536281664606,2489292.281632449,1800472.0512520059,204030.77950529184,0.01992961190989741
336,69709.6052361411,50.0,0.732934344581383,0.13421312576552347,0.098694107497144,1.8265080263180318,3485480.2618070547,2554628.1912389006,309025.9155993771,0.03013169454944135
337,98166.97817343601,50.0,0.7467141751025105,0.1467703127709349,0.10746314755775295,1.8330932849330481,4908348.908671801,3665133.7064541713,480124.8663840886,0.046646586902125364
338,60278.59826114596,50.0,0.7283675956391892,0.13002758163655787,0.096453712783437,1.8248283228940914,3013929.913057298,2195248.884198575,257910.8756721737,0.02517085005083916
339,152926.2320801097,50.0,0.7732300885692959,0.17147767459820412,0.12425171654586717,1.8457002310519537,7646311.604005486,5912358.198793597,887866.3936836894,0.08567156310003418
